region_id,year,ecozone,ecosystem,action,top_count,top5_frequency
530,2023,Pacific Maritime,riparian,protect,0,0.0
531,2023,Pacific Maritime,forest,protect,0,0.0
532,2023,Prairies,forest,protect,0,0.0
533,2023,Pacific Maritime,forest,protect,0,0.0
534,2023,Boreal Shield,forest,protect,0,0.0
535,2023,Boreal Plains,riparian,protect,0,0.0
536,2023,Taiga Plains,wetland,protect,0,0.0
537,2023,Boreal Shield,forest,protect,0,0.0
538,2023,Boreal Shield,riparian,protect,0,0.0
539,2023,Mixedwood Plains,riparian,protect,0,0.0
540,2023,Montane Cordillera,forest,protect,0,0.0
541,2023,Atlantic Maritime,forest,protect,0,0.0
542,2023,Mixedwood Plains,forest,protect,0,0.0
543,2023,Montane Cordillera,forest,protect,0,0.0
544,2023,Boreal Shield,forest,protect,0,0.0
545,2023,Taiga Plains,peatland,protect,30,0.1
546,2023,Prairies,riparian,protect,0,0.0
547,2023,Boreal Shield,wetland,protect,0,0.0
548,2023,Hudson Plains,peatland,protect,0,0.0
549,2023,Taiga Plains,wetland,protect,0,0.0
550,2023,Taiga Plains,peatland,protect,0,0.0
551,2023,Boreal Shield,wetland,protect,0,0.0
552,2023,Boreal Plains,grassland,protect,0,0.0
553,2023,Mixedwood Plains,riparian,protect,6,0.02
554,2023,Boreal Shield,forest,protect,0,0.0
555,2023,Boreal Plains,forest,protect,0,0.0
556,2023,Boreal Plains,forest,protect,0,0.0
557,2023,Taiga Plains,peatland,protect,6,0.02
558,2023,Atlantic Maritime,riparian,protect,4,0.013333333333333334
559,2023,Taiga Plains,wetland,protect,0,0.0
560,2023,Boreal Shield,peatland,protect,0,0.0
561,2023,Boreal Plains,wetland,protect,0,0.0
562,2023,Mixedwood Plains,forest,protect,0,0.0
563,2023,Pacific Maritime,forest,protect,0,0.0
564,2023,Pacific Maritime,wetland,protect,6,0.02
565,2023,Pacific Maritime,wetland,protect,0,0.0
566,2023,Hudson Plains,peatland,protect,0,0.0
567,2023,Boreal Shield,forest,protect,0,0.0
568,2023,Prairies,grassland,protect,3,0.01
569,2023,Atlantic Maritime,forest,protect,0,0.0
570,2023,Prairies,riparian,protect,0,0.0
571,2023,Mixedwood Plains,forest,protect,0,0.0
572,2023,Taiga Plains,forest,protect,0,0.0
573,2023,Hudson Plains,peatland,protect,0,0.0
574,2023,Mixedwood Plains,wetland,protect,0,0.0
575,2023,Taiga Plains,peatland,protect,0,0.0
576,2023,Mixedwood Plains,wetland,protect,0,0.0
577,2023,Atlantic Maritime,riparian,protect,0,0.0
578,2023,Mixedwood Plains,wetland,protect,300,1.0
579,2023,Prairies,grassland,protect,0,0.0
580,2023,Taiga Plains,peatland,protect,1,0.0033333333333333335
581,2023,Atlantic Maritime,forest,protect,0,0.0
582,2023,Boreal Shield,wetland,protect,0,0.0
583,2023,Prairies,peatland,protect,0,0.0
584,2023,Mixedwood Plains,grassland,protect,1,0.0033333333333333335
585,2023,Pacific Maritime,forest,protect,0,0.0
586,2023,Boreal Shield,riparian,protect,0,0.0
587,2023,Prairies,grassland,protect,0,0.0
588,2023,Boreal Plains,grassland,protect,0,0.0
589,2023,Boreal Shield,forest,protect,0,0.0
590,2023,Mixedwood Plains,forest,protect,0,0.0
591,2023,Taiga Plains,peatland,protect,94,0.31333333333333335
592,2023,Boreal Plains,wetland,protect,0,0.0
593,2023,Atlantic Maritime,peatland,protect,0,0.0
594,2023,Boreal Shield,forest,protect,0,0.0
595,2023,Boreal Plains,wetland,protect,0,0.0
596,2023,Pacific Maritime,grassland,protect,0,0.0
597,2023,Pacific Maritime,wetland,protect,275,0.9166666666666666
598,2023,Montane Cordillera,forest,protect,0,0.0
599,2023,Atlantic Maritime,wetland,protect,0,0.0
600,2023,Taiga Plains,peatland,protect,0,0.0
601,2023,Hudson Plains,riparian,protect,70,0.23333333333333334
602,2023,Mixedwood Plains,wetland,protect,0,0.0
603,2023,Pacific Maritime,forest,protect,0,0.0
604,2023,Montane Cordillera,peatland,protect,0,0.0
605,2023,Hudson Plains,peatland,protect,17,0.056666666666666664
606,2023,Mixedwood Plains,grassland,protect,0,0.0
607,2023,Boreal Shield,forest,protect,0,0.0
608,2023,Hudson Plains,wetland,protect,255,0.85
609,2023,Taiga Plains,peatland,protect,0,0.0
610,2023,Atlantic Maritime,forest,protect,0,0.0
611,2023,Pacific Maritime,forest,protect,0,0.0
612,2023,Montane Cordillera,wetland,protect,0,0.0
613,2023,Montane Cordillera,peatland,protect,0,0.0
614,2023,Boreal Plains,grassland,protect,15,0.05
615,2023,Hudson Plains,wetland,protect,187,0.6233333333333333
616,2023,Hudson Plains,forest,protect,0,0.0
617,2023,Prairies,riparian,protect,0,0.0
618,2023,Boreal Shield,forest,protect,0,0.0
619,2023,Boreal Shield,forest,protect,0,0.0
620,2023,Hudson Plains,wetland,protect,0,0.0
621,2023,Taiga Plains,peatland,protect,0,0.0
622,2023,Montane Cordillera,riparian,protect,0,0.0
623,2023,Taiga Plains,peatland,protect,138,0.46
624,2023,Montane Cordillera,wetland,protect,0,0.0
625,2023,Prairies,wetland,protect,0,0.0
626,2023,Hudson Plains,wetland,protect,15,0.05
627,2023,Boreal Shield,forest,protect,0,0.0
628,2023,Atlantic Maritime,forest,protect,0,0.0
629,2023,Hudson Plains,wetland,protect,0,0.0
630,2023,Mixedwood Plains,forest,protect,0,0.0
631,2023,Hudson Plains,forest,protect,0,0.0
632,2023,Boreal Shield,wetland,protect,0,0.0
633,2023,Prairies,grassland,protect,0,0.0
634,2023,Boreal Shield,forest,protect,0,0.0
635,2023,Boreal Shield,forest,protect,0,0.0
636,2023,Pacific Maritime,peatland,protect,0,0.0
637,2023,Pacific Maritime,peatland,protect,0,0.0
638,2023,Hudson Plains,peatland,protect,0,0.0
639,2023,Mixedwood Plains,wetland,protect,79,0.2633333333333333
640,2023,Hudson Plains,peatland,protect,191,0.6366666666666667
641,2023,Hudson Plains,wetland,protect,101,0.33666666666666667
642,2023,Boreal Shield,forest,protect,0,0.0
643,2023,Boreal Plains,forest,protect,0,0.0
644,2023,Atlantic Maritime,forest,protect,0,0.0
645,2023,Mixedwood Plains,wetland,protect,2,0.006666666666666667
646,2023,Boreal Shield,forest,protect,0,0.0
647,2023,Taiga Plains,peatland,protect,0,0.0
648,2023,Pacific Maritime,forest,protect,0,0.0
649,2023,Boreal Shield,forest,protect,0,0.0
650,2023,Prairies,wetland,protect,0,0.0
651,2023,Mixedwood Plains,wetland,protect,0,0.0
652,2023,Pacific Maritime,forest,protect,0,0.0
653,2023,Boreal Plains,forest,protect,0,0.0
654,2023,Mixedwood Plains,forest,protect,0,0.0
655,2023,Prairies,grassland,protect,0,0.0
656,2023,Mixedwood Plains,riparian,protect,0,0.0
657,2023,Boreal Plains,forest,protect,0,0.0
658,2023,Atlantic Maritime,wetland,protect,0,0.0
659,2023,Prairies,grassland,protect,0,0.0
660,2023,Boreal Plains,riparian,protect,0,0.0
661,2023,Mixedwood Plains,grassland,protect,0,0.0
662,2023,Boreal Plains,grassland,protect,0,0.0
663,2023,Boreal Shield,riparian,protect,0,0.0
664,2023,Prairies,grassland,protect,0,0.0
665,2023,Pacific Maritime,forest,protect,0,0.0
666,2023,Hudson Plains,forest,protect,0,0.0
667,2023,Montane Cordillera,forest,protect,0,0.0
668,2023,Boreal Plains,forest,protect,0,0.0
669,2023,Prairies,grassland,protect,0,0.0
670,2023,Boreal Shield,forest,protect,0,0.0
671,2023,Atlantic Maritime,wetland,protect,0,0.0
672,2023,Montane Cordillera,forest,protect,0,0.0
673,2023,Pacific Maritime,grassland,protect,0,0.0
674,2023,Atlantic Maritime,forest,protect,11,0.03666666666666667
675,2023,Prairies,peatland,protect,1,0.0033333333333333335
676,2023,Mixedwood Plains,riparian,protect,0,0.0
677,2023,Taiga Plains,peatland,protect,0,0.0
678,2023,Boreal Shield,riparian,protect,0,0.0
679,2023,Prairies,grassland,protect,0,0.0
680,2023,Boreal Shield,grassland,protect,0,0.0
681,2023,Boreal Plains,forest,protect,0,0.0
682,2023,Boreal Shield,forest,protect,0,0.0
683,2023,Taiga Plains,wetland,protect,0,0.0
684,2023,Pacific Maritime,forest,protect,0,0.0
685,2023,Prairies,riparian,protect,61,0.20333333333333334
686,2023,Prairies,grassland,protect,0,0.0
687,2023,Montane Cordillera,forest,protect,0,0.0
688,2023,Hudson Plains,wetland,protect,1,0.0033333333333333335
689,2023,Atlantic Maritime,forest,protect,0,0.0
690,2023,Boreal Plains,forest,protect,0,0.0
691,2023,Mixedwood Plains,forest,protect,0,0.0
692,2023,Boreal Plains,riparian,protect,272,0.9066666666666666
693,2023,Prairies,grassland,protect,166,0.5533333333333333
694,2023,Mixedwood Plains,riparian,protect,0,0.0
695,2023,Taiga Plains,peatland,protect,6,0.02
696,2023,Hudson Plains,forest,protect,0,0.0
697,2023,Atlantic Maritime,forest,protect,0,0.0
698,2023,Pacific Maritime,peatland,protect,6,0.02
699,2023,Boreal Plains,forest,protect,0,0.0
700,2023,Boreal Plains,riparian,protect,0,0.0
701,2023,Prairies,wetland,protect,0,0.0
702,2023,Boreal Shield,wetland,protect,0,0.0
703,2023,Mixedwood Plains,riparian,protect,0,0.0
704,2023,Boreal Plains,forest,protect,0,0.0
705,2023,Atlantic Maritime,forest,protect,0,0.0
706,2023,Hudson Plains,riparian,protect,7,0.023333333333333334
707,2023,Hudson Plains,wetland,protect,0,0.0
708,2023,Taiga Plains,peatland,protect,0,0.0
709,2023,Taiga Plains,peatland,protect,0,0.0
710,2023,Montane Cordillera,forest,protect,0,0.0
711,2023,Pacific Maritime,peatland,protect,6,0.02
712,2023,Hudson Plains,peatland,protect,0,0.0
713,2023,Mixedwood Plains,wetland,protect,0,0.0
714,2023,Hudson Plains,peatland,protect,37,0.12333333333333334
715,2023,Boreal Plains,forest,protect,0,0.0
716,2023,Atlantic Maritime,forest,protect,0,0.0
717,2023,Boreal Shield,wetland,protect,0,0.0
718,2023,Pacific Maritime,riparian,protect,0,0.0
719,2023,Montane Cordillera,forest,protect,0,0.0
720,2023,Taiga Plains,wetland,protect,0,0.0
721,2023,Taiga Plains,peatland,protect,0,0.0
722,2023,Boreal Shield,peatland,protect,0,0.0
723,2023,Montane Cordillera,forest,protect,0,0.0
724,2023,Boreal Shield,forest,protect,0,0.0
725,2023,Boreal Shield,peatland,protect,0,0.0
726,2023,Boreal Plains,forest,protect,0,0.0
727,2023,Boreal Shield,forest,protect,0,0.0
728,2023,Taiga Plains,forest,protect,0,0.0
729,2023,Taiga Plains,wetland,protect,298,0.9933333333333333
730,2023,Prairies,grassland,protect,0,0.0
731,2023,Boreal Shield,grassland,protect,0,0.0
732,2023,Boreal Shield,wetland,protect,0,0.0
733,2023,Prairies,grassland,protect,0,0.0
734,2023,Boreal Shield,riparian,protect,0,0.0
735,2023,Pacific Maritime,forest,protect,0,0.0
736,2023,Boreal Plains,forest,protect,0,0.0
737,2023,Boreal Plains,riparian,protect,0,0.0
738,2023,Prairies,grassland,protect,0,0.0
739,2023,Prairies,grassland,protect,0,0.0
740,2023,Boreal Shield,peatland,protect,0,0.0
741,2023,Boreal Shield,forest,protect,0,0.0
742,2023,Mixedwood Plains,wetland,protect,0,0.0
743,2023,Boreal Shield,forest,protect,0,0.0
744,2023,Taiga Plains,forest,protect,0,0.0
745,2023,Taiga Plains,peatland,protect,91,0.30333333333333334
746,2023,Prairies,grassland,protect,0,0.0
747,2023,Taiga Plains,peatland,protect,0,0.0
748,2023,Hudson Plains,grassland,protect,0,0.0
749,2023,Mixedwood Plains,riparian,protect,0,0.0
750,2023,Boreal Plains,forest,protect,1,0.0033333333333333335
751,2023,Prairies,grassland,protect,4,0.013333333333333334
752,2023,Boreal Plains,forest,protect,0,0.0
753,2023,Taiga Plains,forest,protect,0,0.0
754,2023,Pacific Maritime,riparian,protect,0,0.0
755,2023,Boreal Plains,forest,protect,0,0.0
756,2023,Prairies,peatland,protect,4,0.013333333333333334
757,2023,Montane Cordillera,grassland,protect,0,0.0
758,2023,Boreal Shield,forest,protect,0,0.0
759,2023,Taiga Plains,forest,protect,0,0.0
760,2023,Pacific Maritime,forest,protect,0,0.0
761,2023,Boreal Shield,wetland,protect,0,0.0
762,2023,Boreal Shield,peatland,protect,90,0.3
763,2023,Boreal Shield,forest,protect,0,0.0
764,2023,Mixedwood Plains,riparian,protect,2,0.006666666666666667
765,2023,Boreal Shield,grassland,protect,0,0.0
766,2023,Boreal Plains,grassland,protect,0,0.0
767,2023,Boreal Shield,forest,protect,0,0.0
768,2023,Boreal Shield,forest,protect,0,0.0
769,2023,Atlantic Maritime,grassland,protect,0,0.0
770,2023,Boreal Plains,forest,protect,0,0.0
771,2023,Atlantic Maritime,wetland,protect,0,0.0
772,2023,Atlantic Maritime,peatland,protect,0,0.0
773,2023,Mixedwood Plains,forest,protect,0,0.0
774,2023,Boreal Shield,peatland,protect,0,0.0
775,2023,Mixedwood Plains,riparian,protect,0,0.0
776,2023,Atlantic Maritime,peatland,protect,0,0.0
777,2023,Boreal Shield,forest,protect,0,0.0
778,2023,Hudson Plains,grassland,protect,0,0.0
779,2023,Mixedwood Plains,wetland,protect,56,0.18666666666666668
780,2023,Boreal Plains,peatland,protect,0,0.0
781,2023,Mixedwood Plains,riparian,protect,0,0.0
782,2023,Taiga Plains,peatland,protect,0,0.0
783,2023,Atlantic Maritime,forest,protect,0,0.0
784,2023,Montane Cordillera,forest,protect,0,0.0
785,2023,Prairies,peatland,protect,0,0.0
786,2023,Hudson Plains,peatland,protect,0,0.0
787,2023,Prairies,grassland,protect,0,0.0
788,2023,Hudson Plains,peatland,protect,0,0.0
789,2023,Atlantic Maritime,forest,protect,0,0.0
790,2023,Boreal Plains,peatland,protect,2,0.006666666666666667
791,2023,Prairies,riparian,protect,0,0.0
792,2023,Prairies,grassland,protect,0,0.0
793,2023,Boreal Shield,peatland,protect,0,0.0
794,2023,Boreal Shield,wetland,protect,0,0.0
795,2023,Prairies,grassland,protect,0,0.0
796,2023,Boreal Shield,forest,protect,0,0.0
797,2023,Boreal Shield,peatland,protect,0,0.0
798,2023,Pacific Maritime,riparian,protect,0,0.0
799,2023,Pacific Maritime,wetland,protect,0,0.0
800,2023,Hudson Plains,riparian,protect,0,0.0
801,2023,Prairies,riparian,protect,0,0.0
802,2023,Mixedwood Plains,wetland,protect,0,0.0
803,2023,Atlantic Maritime,wetland,protect,0,0.0
804,2023,Boreal Shield,forest,protect,0,0.0
805,2023,Boreal Shield,riparian,protect,0,0.0
806,2023,Pacific Maritime,forest,protect,0,0.0
807,2023,Boreal Shield,forest,protect,0,0.0
808,2023,Taiga Plains,grassland,protect,0,0.0
809,2023,Montane Cordillera,forest,protect,0,0.0
810,2023,Boreal Shield,peatland,protect,142,0.47333333333333333
811,2023,Boreal Shield,forest,protect,0,0.0
812,2023,Montane Cordillera,riparian,protect,0,0.0
813,2023,Atlantic Maritime,grassland,protect,0,0.0
814,2023,Boreal Shield,forest,protect,0,0.0
815,2023,Mixedwood Plains,riparian,protect,0,0.0
816,2023,Mixedwood Plains,forest,protect,0,0.0
817,2023,Atlantic Maritime,wetland,protect,0,0.0
818,2023,Atlantic Maritime,wetland,protect,0,0.0
819,2023,Boreal Plains,grassland,protect,0,0.0
820,2023,Boreal Shield,forest,protect,0,0.0
821,2023,Atlantic Maritime,forest,protect,0,0.0
822,2023,Boreal Plains,peatland,protect,0,0.0
823,2023,Pacific Maritime,forest,protect,0,0.0
824,2023,Mixedwood Plains,wetland,protect,0,0.0
825,2023,Boreal Shield,forest,protect,0,0.0
826,2023,Atlantic Maritime,forest,protect,0,0.0
827,2023,Boreal Plains,grassland,protect,0,0.0
828,2023,Mixedwood Plains,forest,protect,0,0.0
829,2023,Boreal Plains,forest,protect,0,0.0
830,2023,Atlantic Maritime,riparian,protect,158,0.5266666666666666
831,2023,Atlantic Maritime,forest,protect,0,0.0
832,2023,Prairies,grassland,protect,0,0.0
833,2023,Pacific Maritime,forest,protect,0,0.0
834,2023,Pacific Maritime,grassland,protect,96,0.32
835,2023,Atlantic Maritime,peatland,protect,41,0.13666666666666666
836,2023,Hudson Plains,grassland,protect,0,0.0
837,2023,Montane Cordillera,forest,protect,0,0.0
838,2023,Prairies,grassland,protect,0,0.0
839,2023,Taiga Plains,peatland,protect,0,0.0
840,2023,Boreal Shield,forest,protect,0,0.0
841,2023,Hudson Plains,wetland,protect,0,0.0
842,2023,Taiga Plains,forest,protect,0,0.0
843,2023,Prairies,riparian,protect,72,0.24
844,2023,Boreal Shield,peatland,protect,0,0.0
845,2023,Mixedwood Plains,grassland,protect,0,0.0
846,2023,Prairies,grassland,protect,0,0.0
847,2023,Pacific Maritime,forest,protect,0,0.0
848,2023,Boreal Shield,forest,protect,0,0.0
849,2023,Montane Cordillera,forest,protect,0,0.0
850,2023,Boreal Shield,wetland,protect,0,0.0
851,2023,Boreal Plains,forest,protect,0,0.0
852,2023,Mixedwood Plains,riparian,protect,0,0.0
853,2023,Mixedwood Plains,riparian,protect,0,0.0
854,2023,Boreal Plains,forest,protect,0,0.0
855,2023,Taiga Plains,peatland,protect,1,0.0033333333333333335
856,2023,Hudson Plains,forest,protect,0,0.0
857,2023,Mixedwood Plains,riparian,protect,0,0.0
858,2023,Prairies,riparian,protect,0,0.0
859,2023,Taiga Plains,riparian,protect,153,0.51
860,2023,Hudson Plains,wetland,protect,9,0.03
861,2023,Hudson Plains,forest,protect,0,0.0
862,2023,Hudson Plains,wetland,protect,91,0.30333333333333334
863,2023,Atlantic Maritime,forest,protect,0,0.0
864,2023,Boreal Shield,forest,protect,0,0.0
865,2023,Mixedwood Plains,forest,protect,0,0.0
866,2023,Mixedwood Plains,riparian,protect,16,0.05333333333333334
867,2023,Hudson Plains,forest,protect,0,0.0
868,2023,Boreal Shield,forest,protect,0,0.0
869,2023,Boreal Plains,grassland,protect,179,0.5966666666666667
870,2023,Hudson Plains,peatland,protect,0,0.0
871,2023,Boreal Shield,peatland,protect,6,0.02
872,2023,Montane Cordillera,wetland,protect,259,0.8633333333333333
873,2023,Prairies,riparian,protect,50,0.16666666666666666
874,2023,Pacific Maritime,wetland,protect,0,0.0
875,2023,Mixedwood Plains,wetland,protect,0,0.0
876,2023,Prairies,grassland,protect,0,0.0
877,2023,Prairies,grassland,protect,0,0.0
878,2023,Atlantic Maritime,forest,protect,0,0.0
879,2023,Atlantic Maritime,forest,protect,0,0.0
880,2023,Prairies,wetland,protect,0,0.0
881,2023,Atlantic Maritime,peatland,protect,0,0.0
882,2023,Montane Cordillera,forest,protect,0,0.0
883,2023,Taiga Plains,forest,protect,0,0.0
884,2023,Boreal Plains,forest,protect,0,0.0
885,2023,Prairies,grassland,protect,0,0.0
886,2023,Prairies,grassland,protect,0,0.0
887,2023,Boreal Shield,wetland,protect,0,0.0
888,2023,Boreal Shield,grassland,protect,0,0.0
889,2023,Pacific Maritime,forest,protect,0,0.0
890,2023,Prairies,grassland,protect,0,0.0
891,2023,Montane Cordillera,forest,protect,0,0.0
892,2023,Boreal Plains,forest,protect,0,0.0
893,2023,Boreal Shield,wetland,protect,0,0.0
894,2023,Hudson Plains,grassland,protect,9,0.03
895,2023,Mixedwood Plains,forest,protect,0,0.0
896,2023,Boreal Plains,wetland,protect,0,0.0
897,2023,Boreal Plains,forest,protect,0,0.0
898,2023,Boreal Plains,wetland,protect,0,0.0
899,2023,Taiga Plains,peatland,protect,0,0.0
0,2024,Hudson Plains,peatland,protect,0,0.0
1,2024,Taiga Plains,wetland,protect,0,0.0
2,2024,Mixedwood Plains,forest,protect,0,0.0
3,2024,Pacific Maritime,forest,protect,0,0.0
4,2024,Boreal Shield,riparian,protect,0,0.0
5,2024,Montane Cordillera,wetland,protect,0,0.0
6,2024,Hudson Plains,peatland,protect,126,0.42
7,2024,Hudson Plains,forest,protect,0,0.0
8,2024,Boreal Shield,forest,protect,0,0.0
9,2024,Taiga Plains,wetland,protect,0,0.0
10,2024,Prairies,grassland,protect,0,0.0
11,2024,Mixedwood Plains,riparian,protect,0,0.0
12,2024,Pacific Maritime,riparian,protect,0,0.0
13,2024,Hudson Plains,riparian,protect,0,0.0
14,2024,Taiga Plains,riparian,protect,182,0.6066666666666667
15,2024,Boreal Plains,riparian,protect,0,0.0
16,2024,Atlantic Maritime,forest,protect,0,0.0
17,2024,Boreal Shield,forest,protect,0,0.0
18,2024,Hudson Plains,wetland,protect,0,0.0
19,2024,Pacific Maritime,forest,protect,0,0.0
20,2024,Hudson Plains,forest,protect,0,0.0
21,2024,Prairies,grassland,protect,0,0.0
22,2024,Montane Cordillera,forest,protect,0,0.0
23,2024,Mixedwood Plains,wetland,protect,0,0.0
24,2024,Hudson Plains,forest,protect,0,0.0
25,2024,Boreal Plains,forest,protect,0,0.0
26,2024,Taiga Plains,forest,protect,0,0.0
27,2024,Boreal Shield,grassland,protect,0,0.0
28,2024,Boreal Shield,wetland,protect,0,0.0
